f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
84.535469456865,71.59634091185808,64.88453019707747,58.15325354488578,172.05774910134386,1.3401253659742067,1.202125890933326,1.0834779917962234,1.0271991116250334,2.67848901221375,THUMBS_UP
86.15369747222266,71.12645507811094,62.70390522329854,55.88304475283515,174.03972837464303,1.4206040290251265,1.2224218644344935,1.1138243776545855,1.0540067103160244,2.693733795695101,THUMBS_UP
73.65517438395841,90.36055541601567,95.92121705862452,92.25315422385646,169.7947694166339,1.1900110480018196,1.058486242558047,0.9995092813470672,1.0466252491281403,1.8285034958571904,THUMBS_UP
63.38946978747749,67.97325936838206,63.26951097851406,48.06496166874747,173.28347641414163,1.3418691226251989,1.157096994863855,1.031818676659938,0.9821179234383255,2.4508902864080766,THUMBS_UP
68.26838259537548,69.22179543624954,63.47682529896055,51.86504307125472,174.88499123280593,1.308320629872669,1.0577909162955668,0.9219935318172039,0.8589002203406518,2.347401140180386,THUMBS_UP
66.81215194835795,71.14176015424839,70.82552926793889,64.32176756627669,174.38429131786498,1.193348219256422,0.9392755540632558,0.8121022996859144,0.7856971441022266,2.0646784622605705,THUMBS_UP
71.46039064722095,60.63091915278125,47.97300220257902,31.20986468942159,177.5082114262933,1.362462292485705,1.1259046328014923,1.0181805252103486,0.9567475663639291,2.5565979803252565,THUMBS_UP
58.941752438633216,58.50848443723611,46.25261833072024,26.18898398951805,174.8896045837771,1.3758634278327273,1.1252517771500716,1.0216685201048041,0.9462931152206567,2.498462171494977,THUMBS_UP
62.817945917248615,63.8833142661283,52.4418673008403,32.40394865672978,177.16622749238172,1.3751645237478392,1.1074553777197738,1.0083055262621672,0.9419431931619962,2.5291107274951155,THUMBS_UP
58.15356430386049,60.519867968190205,47.337602887061216,28.10460213007504,177.49127982103872,1.397233289911406,1.1496583837882002,1.0296357224662571,0.9654263896265439,2.570267068926251,THUMBS_UP
57.935174426329716,57.31413071256448,47.99806692175576,31.1702353624599,176.95114548814703,1.3929703511578688,1.1603167804445904,1.0378118871881743,0.975055536333015,2.528377621196445,THUMBS_UP
63.502184022278186,57.99108778962521,47.46513520028884,30.698646726212687,177.42005199250792,1.4318360988174612,1.1779549528905162,1.0537735498878518,0.9878175002065555,2.5834332837199634,THUMBS_UP
65.11510202290029,56.457559510931,46.42542652485789,31.65820942711167,176.88823725609785,1.4659403137359908,1.2193472767423832,1.0832657035202562,1.0043888915990595,2.611244596983806,THUMBS_UP
72.06561263424497,57.31553054339263,42.913745080302206,23.560566102179237,176.10957521308214,1.5555358312263647,1.295417852901593,1.1815695495266572,1.0873471023070822,2.7384514300181846,THUMBS_UP
85.97147134288227,60.25743129209504,43.90160657146088,25.803370307879046,177.30444585166543,1.5988853871677495,1.2429922905218709,1.140530395885559,1.0749654431653664,2.7064781471355093,THUMBS_UP
74.81289208189955,55.415975749595226,41.766877774816734,26.0981880292864,177.1361343162282,1.5093958471114213,1.1951865761496236,1.0810500352952552,1.024006028664549,2.5918116797536337,THUMBS_UP
86.24115006780372,55.34044092347092,42.323116722139666,23.946677955673632,176.6190266480243,1.6254655540804888,1.284564512803377,1.1447487785268455,1.0764104487218913,2.686286608841287,THUMBS_UP
62.45124636388997,53.85128232469877,41.08551090533771,20.45533817709169,177.29256697397193,1.5369804493918358,1.2901028370294785,1.169495420095982,1.0996537116115754,2.6507669094575697,THUMBS_UP
66.09814812667581,50.92415360013962,38.93066212930214,22.073224271745694,176.8966860871431,1.5089719316065096,1.259874010196553,1.1305435440588245,1.0625278443480424,2.71586105716696,THUMBS_UP
64.26623400536887,52.8208459376572,40.090778137497615,23.10108820725784,175.76836139125945,1.4943172360704702,1.2431686060730587,1.1316573472836553,1.0633938488733332,2.679541036145522,THUMBS_UP
61.77722333797191,48.83672727576559,38.369673451451085,20.806415522171175,176.41368856648333,1.4648691613970457,1.227870129370833,1.0997376776966037,1.0338966033553854,2.6292244231125657,THUMBS_UP
60.11527772260228,49.71682434469888,38.38548027708773,20.965162027244766,176.14754618860218,1.4239465161462677,1.1893610607701472,1.078780768835873,1.0153649721880933,2.597388569359469,THUMBS_UP
60.0483005926525,47.57548069081215,37.986530026617935,20.621557325561827,175.43009247997014,1.426936394234194,1.1937879436523013,1.0664970869721804,0.9928326811419793,2.5780307273685565,THUMBS_UP
58.20478226379118,47.729074153940346,36.26581174966582,18.65343508831785,173.8828331883855,1.4061076724451949,1.1567304133237828,1.0509687947971227,0.9884442942487557,2.5366338279581533,THUMBS_UP
54.5877444398058,46.185030900818965,35.0630206508715,12.819863091972845,174.66007427127997,1.4294401832565324,1.2247292639142295,1.086050321721311,0.9796094516158739,2.5834527936713365,THUMBS_UP
63.328532188481965,45.46576956266804,35.35595015112718,16.644508949146804,174.8961637414117,1.4487442112297908,1.2263722577321468,1.0852649743589444,1.0184500745888532,2.58463513493562,THUMBS_UP
59.95559863393164,45.16558676370618,35.01387584803066,16.982143079520174,173.82284679959724,1.4321903219221015,1.221799991313319,1.0880816332971697,1.00834534475371,2.584769949268793,THUMBS_UP
61.77958442839066,46.323164946366774,35.37220435636785,18.210115674461896,175.60642603380722,1.4358407568571407,1.2157001057565766,1.0782802842952546,1.0104223593748896,2.5870068163415496,THUMBS_UP
55.75201498853227,52.846608568126555,40.02821173210725,17.93320890447997,174.30426718928425,1.3872028224600992,1.1514202037322496,1.0595888607148103,0.9759611225223042,2.5413260943481064,THUMBS_UP
59.25647128935453,54.537915424916335,43.06990157799229,24.413954731931604,173.30435010607812,1.3883968115796024,1.1824333320337517,1.0934242944585726,1.043628367340632,2.541271499297566,THUMBS_UP
58.51083497503677,54.97488624789861,42.625327392848654,22.330555810488313,172.3120697630128,1.3894861012698816,1.17479968497046,1.0963415445109765,1.031784200120824,2.5604849693918177,THUMBS_UP
56.075923324778664,52.432363245051754,38.62508937360527,19.141565421234105,170.2386299229057,1.394638255548602,1.1859285304556644,1.1007138942576318,1.0341885387394238,2.572688092312637,THUMBS_UP
47.98862397142368,45.48266822917122,31.89023891714433,8.425008436574702,171.20321478675197,1.345550163012167,1.1356978373442335,1.0341234042632483,0.962634868065874,2.448913051052494,THUMBS_UP
51.557654861210956,44.4736958681737,31.840989470870927,11.551596887522141,171.28203604844558,1.3798698408315162,1.1977941294858792,1.0843563538414938,1.0267489633955469,2.5196480447297596,THUMBS_UP
51.85786208728141,46.19625921155595,32.744519775049206,11.033975264155847,171.00934919104253,1.4011852142853018,1.2160125074429216,1.088163704602302,1.029770749500816,2.5343246256368834,THUMBS_UP
51.774019968722264,44.59424717515872,30.913716477835145,8.747738247802221,171.5280266745955,1.412985716520213,1.2268407906466257,1.1036716967697446,1.0370948848270514,2.549471252601234,THUMBS_UP
50.643408719255035,44.09681484763241,30.152072847564945,7.829193211133556,171.76425704972476,1.4002668488958157,1.2119524050400832,1.0922372724361058,1.029954829219936,2.532967364612068,THUMBS_UP
52.71466040471195,46.33413760564327,32.142720858197855,8.441641423450724,172.48980759981356,1.4638087685059504,1.2643284195144002,1.122432995567275,1.0588464394775892,2.599174313958176,THUMBS_UP
52.59792669849926,43.73739196915041,29.562162802690565,7.79379697674408,171.88121393156345,1.4545867922207756,1.2807853675970222,1.1378810222756204,1.0410892489173023,2.598739623369926,THUMBS_UP
53.79939116771272,44.64145050301051,31.639110772092355,9.764317298914326,170.9513291273135,1.4908430199526868,1.3047943397830235,1.1618052004566888,1.0584912307636591,2.6177772671990183,THUMBS_UP
68.6139351973763,58.357855431281486,43.325657878722346,10.768112181549778,174.27350457825224,1.7006867408175745,1.4294376347744502,1.2746382413249102,1.1962770870070072,2.88031652994315,THUMBS_UP
73.93941184590791,61.511467759843775,42.52139742189319,15.43461209228166,173.0938092118897,1.730036906280674,1.478171536230621,1.3214791686819516,1.1894626627979923,2.9348872495240577,THUMBS_UP
66.50382993197137,57.82210128657441,40.36103582024092,17.844799324522935,170.17159507410398,1.6625632524887053,1.4391720096254752,1.28361252008741,1.1250846724582018,2.7933165958229518,THUMBS_UP
60.08484678927728,55.297476631270634,40.70107238993411,17.61171882005675,171.5404013881859,1.6621608498228437,1.4368470321027393,1.2713668954576878,1.133848581436945,2.7545850182306317,THUMBS_UP
45.477497599457585,42.79181539215018,31.34116910953279,14.44681796780055,173.72794669521252,1.686157676945728,1.4539194343376631,1.2404770303910344,1.0885019500974982,2.7251276607125865,THUMBS_UP
46.81619091851952,42.456765614157085,33.98463072959302,19.000281030417813,173.17201184848867,1.6518562419349283,1.444433903350984,1.2208491082225768,1.038174032853382,2.6241046512230493,THUMBS_UP
43.290380633475046,35.40733433320929,27.10233572855062,12.447443390103734,176.1696364535125,1.602172834508568,1.3943273088431087,1.1884635361375497,1.0298818413247468,2.6104024126086673,THUMBS_UP
43.61809780621348,37.66114446954592,30.290815100249375,12.873363087683128,178.16674302516702,1.5796675635687767,1.3877778082120444,1.1845782426345206,1.0325004010766832,2.5733629776873204,THUMBS_UP
44.623163645892156,40.55133543860362,31.900795059105203,13.165213710226947,177.89575772054627,1.5462224437940495,1.3513633241656016,1.1546022822639666,1.034742374740126,2.54626553488258,THUMBS_UP
54.85206081643501,53.077956773914444,40.86217463573495,19.712661805349445,178.36203227287163,1.5417945639902033,1.3579918085076588,1.203373983894174,1.0880735233710424,2.634391908006197,THUMBS_UP
51.00747048626419,47.48450810518254,35.7027888667811,12.161635861436803,175.4444857287512,1.4475136628396281,1.2676702421933579,1.1216937078365439,1.0212865393488098,2.550586310815613,THUMBS_UP
49.856777139236094,46.9412739238521,36.018473072081164,11.948737916443879,175.13083376446568,1.4110143251609795,1.2560935225375505,1.1137807160359579,1.0135974021579033,2.5363295986783494,THUMBS_UP
53.943526865187565,47.39961904317528,34.17872193438902,4.668390033209071,178.33679940942935,1.4744902826146014,1.2860850135998119,1.1441938447265354,0.9942855664197862,2.6016593104791252,THUMBS_UP
52.149675055785394,51.06145182329237,38.188878532819224,8.461797135350926,175.35447835293408,1.415908436899166,1.1925717896449577,1.040741896173021,0.9268389097309638,2.490373848554711,THUMBS_UP
43.77211280085673,45.96243296044412,35.05834662488757,4.719535344713385,176.2625171277021,1.318922537590592,1.1234988786782625,0.9683602786482528,0.8753765955182801,2.354451144851178,THUMBS_UP
51.69899539955106,52.49237921602061,29.473460141737974,31.981782312470248,176.59390783103385,1.2912185513867112,1.0390889079918202,0.8752619644640063,0.8052715345275123,2.3947546100671357,THUMBS_UP
53.27713010235104,56.71637863067714,33.87862658662666,15.629455456019876,174.68829114267703,1.3551037894705364,1.0958715642714072,0.943510565267855,0.8808717353246589,2.441684192702491,THUMBS_UP
51.7192287745402,53.46140372747044,39.513383865775964,1.7239458504192755,175.91534175446972,1.3344795507096405,1.0801526581452638,0.9266877338876448,0.8644538874640763,2.4116983491630646,THUMBS_UP
55.252840089704094,55.16620161118524,47.949551192163895,26.404199622200945,176.1970630110988,1.348112280221057,1.1377767037951099,0.986436480250198,0.9118987628062891,2.3900772038442772,THUMBS_UP
62.96938449321902,58.689385320449254,48.72687962308637,32.432782658542166,178.74309231322752,1.3928171602617656,1.1598377611552522,1.026382124408445,0.9479189730032375,2.471474689883045,THUMBS_UP
76.98788842826893,63.244029040504735,51.78828961676989,38.46120664920285,177.70840012375453,1.4405103001880122,1.1985796203087409,1.0643671286795606,0.9775859260087875,2.534132103120015,THUMBS_UP
66.58281330595317,62.60620340881552,51.79079989993055,42.82562360613356,176.1326124837037,1.5007502700104072,1.2998966181168885,1.1903005677579768,1.0755003241466017,2.684020588293503,THUMBS_UP
74.42106573457882,63.80133407651675,56.598707645036626,40.60963084907479,172.0128467769603,1.6197139223897938,1.3974324672978695,1.286671248450329,1.1991136237440954,2.890208397951733,THUMBS_UP
71.42760300373921,65.778682273966,57.11840214123553,44.94551861238914,171.94438563799994,1.55574331712443,1.3576606031156393,1.251819086512977,1.2016691746959687,2.7835643523575433,THUMBS_UP
69.17273663286471,67.66079273818801,58.576662517474546,41.115172498477314,172.50954871546142,1.5877221928087453,1.392746897714165,1.2655199122370624,1.181816320745973,2.7928410526669833,THUMBS_UP
73.74756722327925,70.94121325068093,62.49686492482938,47.02233965907842,174.1455783649013,1.5939828797261526,1.4236464058946503,1.2968501401753507,1.2112783579488313,2.861650520434171,THUMBS_UP
78.49355931301156,70.84634736054959,62.17840664321338,44.76272886531247,175.54914719479603,1.5547437955436445,1.3340910899958431,1.2346718196876705,1.1562102486229706,2.7492140419790125,THUMBS_UP
77.6856684130196,67.1125140700444,57.86778961756453,39.908415122581495,174.8054416303466,1.5908608113436533,1.3286729592296127,1.2204727631080439,1.136343544532868,2.7573365990075565,THUMBS_UP
74.22242700608064,63.94520605313925,57.05899614415211,38.875016002141514,175.87554669116065,1.4714946561740483,1.2257601526095487,1.1233943872838243,1.0818768078422911,2.629533150059659,THUMBS_UP
63.25194048564652,55.02830021087152,44.03435991903237,19.185315235369284,176.1180113239237,1.4745762907937265,1.2298802345517468,1.0992752406551614,1.0409287120048174,2.5458797923949246,THUMBS_UP
56.812443292903666,52.41915330058604,41.94004899225951,16.10228069824081,174.86997705127638,1.4708070664873618,1.2404129787008848,1.097356634885775,1.0190321509285922,2.553174756134871,THUMBS_UP
52.98778652734567,50.53490439367347,38.7767375167993,12.220883537816931,174.47038498071774,1.4466304615431587,1.215582762197073,1.0729143276195139,0.9965244825721705,2.525943998087562,THUMBS_UP
48.86259218167049,44.96661974693235,31.654796575781766,5.874901025027945,174.18201209894258,1.4483655217920148,1.2287924497558453,1.089013702943533,0.9988821218148055,2.4954599030038915,THUMBS_UP
47.01500789864195,40.35809249320288,27.769718198398433,0.19599308359619572,174.95211383982664,1.486156373322213,1.2713606019011405,1.1147788126304814,1.015414474395832,2.5920415306594324,THUMBS_UP
56.47916611206113,51.742519494204025,43.20632843550883,22.78146319780925,176.1738185187625,1.4326117861824383,1.2486364235947656,1.1016463042997755,0.9788523046271013,2.563939862410772,THUMBS_UP
54.75535868786628,55.192524123413904,46.437914223180876,32.013631629261035,178.34256891229836,1.3277572848238541,1.1210697193811408,0.977912955124567,0.8815982399710025,2.3797832560731815,THUMBS_UP
62.28747173838487,60.076707939572835,53.48369022372481,50.83193420977854,175.37436728241718,1.2877279394228593,1.0670094133838604,0.9223797772321357,0.8282521758212525,2.398772271798977,THUMBS_UP
52.15058304042374,58.60084511311379,57.13367367422931,68.06883021974546,177.204371627314,1.3783212577347141,1.1469308744595401,0.9487012226213386,0.8461941776869021,2.5485102695110826,THUMBS_UP
59.09295790581649,70.00881162939007,67.35356305830912,9.620700140642032,174.6511051606308,1.2877813284206838,1.0426116930722422,0.8767611816950347,0.8272137948099728,2.4384983919334053,THUMBS_UP
50.8561868920832,57.465155794290496,39.2654248822277,8.406633161491754,176.77995488791115,1.254092544450542,1.0260914207731535,0.8795265699922132,0.8122374523804048,2.3514396900006984,THUMBS_UP
47.974758770412556,54.426143067910985,38.73238897539025,10.528534165592289,179.05613009730817,1.3047294772078086,1.0608227972660889,0.9015584364573133,0.8358473739632931,2.3920424472790365,THUMBS_UP
51.68359920931194,56.04299749378681,41.641801109302016,18.20543593099978,178.5426020227924,1.3107750596237617,1.0681675898010698,0.9121180441207449,0.8379164832190741,2.3933958724513684,THUMBS_UP
53.84622663559426,52.5533020998914,47.8417564879619,18.934955524468375,171.29043484056132,1.284780923378102,1.064671942529169,0.9224865603933967,0.9099963631599168,2.3563311360177632,THUMBS_UP
55.202385826397354,52.85814732047828,46.828243438333125,16.765253954270076,171.80611616362495,1.2718905500187223,1.0552361068080318,0.9133462297294226,0.8988213529076565,2.320044823392512,THUMBS_UP
68.93880249007438,68.36569037287803,67.09754879073577,22.916414598654,170.285486279725,1.3728670464007113,1.1359115321110569,0.9927916241012205,0.9676938418174481,2.327440743096083,THUMBS_UP
60.75280439883973,68.69606087513802,74.6852104446819,12.47604481691511,167.2969516105773,1.2414442187494255,0.9974263448055485,0.8507653102221098,0.8677560684714608,2.2503392710247803,THUMBS_UP
89.86860946353895,125.27787675816712,165.44173658475327,160.85819809073524,169.16278239668017,1.2041326717118608,0.9926504462130123,0.8881389990428173,0.8931190155785825,2.5471014895176665,THUMBS_UP
87.33327684627197,131.8483349272576,174.32768683162254,127.31118616984847,167.15973715324708,1.2159970899341634,0.9670661353486574,0.8379902868042474,0.855644841857968,2.5456359203609034,THUMBS_UP
85.18213322619076,132.8797148079979,179.61271409732927,126.24077100692557,169.41098180721968,1.178311796511952,0.9278503055152504,0.8053297780939267,0.8325512330796075,2.469023514464911,THUMBS_UP
72.11775793732842,108.97716177528567,131.04069227259555,88.04152212918463,172.7138507973289,1.1748894021265837,0.9445366429540456,0.8152832629677385,0.8240008029493745,2.4360530697586715,THUMBS_UP
72.91398715161424,102.82366246865048,166.37806983669427,75.05042536362357,170.79821673276942,1.233822086676558,0.9911351258518236,0.8559449710015216,0.8963178283379621,2.5130935343078957,THUMBS_UP
67.82369530092386,84.68725791113296,95.52165431832272,20.51791978122706,170.83353475394551,1.229597935228717,0.9986704379517496,0.8532853306245993,0.8697645639172801,2.442128405706336,THUMBS_UP
57.076757117025124,60.13409569291303,54.42247534958605,0.48831832371104683,169.7019751323028,1.271253357022396,1.0407257950003213,0.8961642016788794,0.8841666525259244,2.3252796070865505,THUMBS_UP
54.93203220120662,56.44958285141716,45.80425004356666,0.7517272523360785,170.32615089219365,1.2130583825249959,0.9906562202042872,0.8451642437756083,0.8613500795430383,2.2418539915941404,THUMBS_UP
53.962495239323815,48.928607429391455,40.78747892898119,15.633547726758614,163.38728584008297,1.2859057580315654,1.0676899550176926,0.9286804711703509,0.8964915504596643,2.3146695865470157,THUMBS_UP
51.871045860049776,48.56927987695706,42.03856706789731,21.972969182247837,169.54471237307982,1.313330989297502,1.0968289239956748,0.9593684451730219,0.9204608413912747,2.3928969338156176,THUMBS_UP
52.26689261377898,48.74759464258143,44.62240950649245,31.181395558432378,162.884716818921,1.32972512099321,1.118124819918919,0.955096175971473,0.8953847101644153,2.4152095083929654,THUMBS_UP
47.76710889185893,44.92696963334336,41.11867447951904,24.958336611369585,166.8500112934658,1.3258336651475995,1.0917357827108245,0.9229571931092966,0.873648539416044,2.362138955082554,THUMBS_UP
61.67533536119881,51.78237478910985,51.069919834904844,40.65108074774207,167.0258903078222,1.4660721260821068,1.2195470292400237,1.04726740009115,0.9863147130689562,2.6182327519150292,THUMBS_UP
55.492834992375094,48.746464374227834,47.64571960532894,39.13172905480611,165.56292653029303,1.4141867337885552,1.1830570982525301,1.0061635499863935,0.9523896464662335,2.5102971173148916,THUMBS_UP
61.88359134481945,53.52567464938055,48.8207052298396,35.403120362247094,164.9197857147615,1.5442620021826425,1.3236983864643233,1.143030776640572,1.0526521577994743,2.715799168358924,THUMBS_UP
65.10915879388645,51.11149142002702,43.91624638042358,32.0993774552324,164.30394716239073,1.6030356446580405,1.3906803843759785,1.177698324098931,1.080893175724378,2.8259139640495436,THUMBS_UP
41.115262841054026,35.07877499139459,34.46837334771805,20.53742240607862,163.04749282922515,1.3882673762152713,1.1373332682822508,0.9248093533677402,0.838833254925713,2.449282827198522,THUMBS_UP
40.26556420117044,34.96489285635495,33.68697682716211,17.111265608101657,163.32549653594916,1.4191449904323405,1.1767238824191,0.9557192022185227,0.8516231399269162,2.4815781563657024,THUMBS_UP
40.13922830329814,32.17222056956983,27.92445137957169,23.531702715346984,163.919151393491,1.4565433172467364,1.2074453862840773,0.9787215188276588,0.8367402364092947,2.5040081103306884,THUMBS_UP
40.085491243127514,33.00131983392056,28.52889857789825,18.008156701672334,163.92109025271142,1.4687988502383416,1.2100413227100628,0.9848093428878825,0.8310219642668769,2.536650239917738,THUMBS_UP
48.732138112906,37.0112086380924,32.81905835245562,21.407154367298094,166.1311952224816,1.5179023502470692,1.238226576120446,1.0340752628211414,0.929129016595107,2.6536404876244295,THUMBS_UP
40.97464875430216,33.50650870659671,31.245426264940523,21.468558233121303,166.07941617358352,1.4345635143926476,1.1658771997653887,0.9481474865149843,0.8265299380954066,2.506774238279189,THUMBS_UP
78.82669112990392,57.59116698363076,52.84832993408993,41.12355619870206,170.4098870667522,1.684309541003555,1.3712311840962137,1.1483722716636462,1.0893533781417417,2.8414652394564124,THUMBS_UP
55.32891974456183,43.5714051932448,38.106918291061675,28.606260233059775,168.1276034896131,1.4150081059918538,1.1926676768307818,1.0331073113239235,0.962048992492639,2.5209826301180014,THUMBS_UP
51.347931731226204,51.54718157220106,51.33866789257886,32.07550880965182,169.56056315678924,1.492642572646835,1.2329914677411016,1.0682305206903495,1.0184717008234858,2.653586918988217,THUMBS_UP
50.5663393222834,48.73939119149455,46.03767172865569,25.984579651391584,169.57473043554134,1.2862592040183822,1.0798008014257794,0.9504843147546451,0.918621223494765,2.291277035923149,THUMBS_UP
